time_sec,azimuth,elevation,realaz
2025-09-01 09:24:14,37.83,46.91,-21.759999999999977
2025-09-01 09:24:19,36.66,50.63,-22.92999999999998
2025-09-01 09:24:24,41.05,51.04,-18.539999999999978
2025-09-01 09:24:29,40.8,46.66,-18.789999999999978
2025-09-01 09:24:34,41.96,46.04,-17.629999999999974
2025-09-01 09:24:39,39.03,49.3,-20.559999999999974
2025-09-01 09:24:44,37.33,49.33,-22.259999999999977
2025-09-01 09:24:49,41.73,48.73,-17.859999999999978
2025-09-01 09:24:54,41.73,49.65,-17.859999999999978
2025-09-01 09:24:59,40.71,47.2,-18.879999999999974
2025-09-01 09:25:04,44.47,42.88,-15.119999999999976
2025-09-01 09:25:09,49.54,43.46,-10.049999999999976
2025-09-01 09:25:14,50.44,43.84,-9.149999999999977
2025-09-01 09:25:19,48.5,41.49,-11.089999999999975
2025-09-01 09:25:24,48.95,40.57,-10.639999999999972
2025-09-01 09:25:29,48.91,41.68,-10.679999999999978
2025-09-01 09:25:34,49.92,40.36,-9.669999999999973
2025-09-01 09:25:39,46.5,41.1,-13.089999999999975
2025-09-01 09:25:44,40.67,41.1,-18.919999999999973
2025-09-01 09:25:49,35.73,39.86,-23.859999999999978
2025-09-01 09:25:54,36.45,40.67,-23.139999999999972
2025-09-01 09:25:59,35.78,41.47,-23.809999999999974
2025-09-01 09:26:04,35.36,41.24,-24.229999999999976
2025-09-01 09:26:09,36.41,40.86,-23.17999999999998
2025-09-01 09:26:14,36.37,42.59,-23.219999999999978
2025-09-01 09:26:19,42.54,43.29,-17.049999999999976
2025-09-01 09:26:24,42.16,45.66,-17.42999999999998
2025-09-01 09:26:29,41.1,45.59,-18.489999999999974
2025-09-01 09:26:34,41.1,45.62,-18.489999999999974
