time_sec,azimuth,elevation,realaz
2025-09-01 12:44:18,115.42,40.09,-14.885000000000005
2025-09-01 12:44:23,119.45,41.3,-10.855000000000004
2025-09-01 12:44:28,120.6,42.13,-9.705000000000013
2025-09-01 12:44:33,121.49,42.73,-8.815000000000012
2025-09-01 12:44:38,116.24,44.06,-14.065000000000012
2025-09-01 12:44:43,116.16,43.98,-14.14500000000001
2025-09-01 12:44:48,115.45,44.45,-14.855000000000004
2025-09-01 12:44:53,116.86,44.27,-13.445000000000007
2025-09-01 12:44:58,116.67,46.95,-13.635000000000005
2025-09-01 12:45:03,117.2,47.24,-13.105000000000004
2025-09-01 12:45:08,119.73,45.84,-10.575000000000003
2025-09-01 12:45:13,120.61,47.75,-9.695000000000007
2025-09-01 12:45:18,123.32,43.96,-6.985000000000014
2025-09-01 12:45:23,127.06,42.13,-3.2450000000000045
2025-09-01 12:45:28,130.69,40.97,0.3849999999999909
2025-09-01 12:45:33,127.17,39.85,-3.135000000000005
2025-09-01 12:45:38,123.71,41.68,-6.595000000000013
2025-09-01 12:45:43,116.79,40.35,-13.515
2025-09-01 12:45:48,120.38,39.65,-9.925000000000011
2025-09-01 12:45:53,118.32,40.86,-11.985000000000014
2025-09-01 12:45:58,121.22,44.07,-9.085000000000008
2025-09-01 12:46:03,116.71,44.27,-13.595000000000013
2025-09-01 12:46:08,113.08,45.93,-17.22500000000001
2025-09-01 12:46:13,111.03,47.0,-19.275000000000006
2025-09-01 12:46:18,117.27,46.33,-13.03500000000001
2025-09-01 12:46:23,116.51,46.13,-13.795000000000002
2025-09-01 12:46:28,118.25,40.84,-12.055000000000007
2025-09-01 12:46:33,119.45,41.2,-10.855000000000004
2025-09-01 12:46:38,120.24,41.07,-10.065000000000012
2025-09-01 12:46:43,119.2,41.66,-11.105000000000004
2025-09-01 12:46:48,120.55,42.53,-9.75500000000001
2025-09-01 12:46:53,121.5,43.7,-8.805000000000007
2025-09-01 12:46:58,118.13,46.4,-12.175000000000011
2025-09-01 12:47:03,111.04,48.58,-19.265
2025-09-01 12:47:08,109.71,48.18,-20.595000000000013
2025-09-01 12:47:13,116.02,50.15,-14.28500000000001
2025-09-01 12:47:18,119.56,48.5,-10.745000000000005
2025-09-01 12:47:23,120.11,45.63,-10.195000000000007
2025-09-01 12:47:28,123.15,42.91,-7.155000000000001
2025-09-01 12:47:33,121.44,43.33,-8.865000000000009
2025-09-01 12:47:38,118.21,46.7,-12.095000000000013
2025-09-01 12:47:43,115.58,45.14,-14.725000000000009
2025-09-01 12:47:48,118.65,43.12,-11.655000000000001
2025-09-01 12:47:53,122.59,43.63,-7.715000000000003
2025-09-01 12:47:58,124.14,44.33,-6.165000000000006
2025-09-01 12:48:03,117.39,43.84,-12.915000000000006
2025-09-01 12:48:08,110.97,41.8,-19.335000000000008
2025-09-01 12:48:13,109.05,39.87,-21.25500000000001
2025-09-01 12:48:18,113.11,40.5,-17.195000000000007
2025-09-01 12:48:23,120.21,40.01,-10.095000000000013
2025-09-01 12:48:28,124.58,40.16,-5.7250000000000085
2025-09-01 12:48:33,123.87,43.33,-6.435000000000002
2025-09-01 12:48:38,114.21,47.02,-16.095000000000013
2025-09-01 12:48:43,110.58,44.89,-19.72500000000001
2025-09-01 12:48:48,109.8,44.67,-20.50500000000001
2025-09-01 12:48:53,110.46,47.18,-19.845000000000013
2025-09-01 12:48:58,100.72,47.25,-29.585000000000008
2025-09-01 12:49:03,95.19,45.43,-35.11500000000001
2025-09-01 12:49:08,99.16,46.87,-31.14500000000001
2025-09-01 12:49:13,106.16,46.96,-24.14500000000001
2025-09-01 12:49:18,113.33,45.84,-16.97500000000001
2025-09-01 12:49:23,117.1,46.27,-13.205000000000013
2025-09-01 12:49:28,113.25,45.69,-17.055000000000007
2025-09-01 12:49:33,113.07,43.3,-17.235000000000014
2025-09-01 12:49:38,110.71,43.58,-19.595000000000013
2025-09-01 12:49:43,110.52,42.92,-19.78500000000001
2025-09-01 12:49:48,111.58,42.15,-18.72500000000001
2025-09-01 12:49:53,117.75,42.98,-12.555000000000007
2025-09-01 12:49:58,113.35,44.61,-16.955000000000013
2025-09-01 12:50:03,112.85,44.83,-17.455000000000013
2025-09-01 12:50:08,110.45,45.49,-19.855000000000004
2025-09-01 12:50:13,118.15,46.02,-12.155000000000001
2025-09-01 12:50:18,123.49,45.22,-6.815000000000012
2025-09-01 12:50:23,126.0,43.28,-4.305000000000007
2025-09-01 12:50:28,125.55,43.19,-4.75500000000001
2025-09-01 12:50:33,127.59,44.55,-2.7150000000000034
2025-09-01 12:50:38,129.96,45.16,-0.34499999999999886
2025-09-01 12:50:43,126.8,47.49,-3.5050000000000097
2025-09-01 12:50:48,127.93,48.78,-2.375
2025-09-01 12:50:53,129.56,47.46,-0.7450000000000045
2025-09-01 12:50:58,129.18,49.9,-1.125
2025-09-01 12:51:03,129.33,49.54,-0.9749999999999943
2025-09-01 12:51:08,133.39,48.78,3.0849999999999795
2025-09-01 12:51:13,134.06,46.02,3.7549999999999955
2025-09-01 12:51:18,134.85,45.97,4.5449999999999875
2025-09-01 12:51:23,131.04,41.8,0.7349999999999852
2025-09-01 12:51:28,128.18,43.15,-2.125
2025-09-01 12:51:33,126.18,44.4,-4.125
2025-09-01 12:51:38,127.83,43.91,-2.4750000000000085
2025-09-01 12:51:43,127.56,43.52,-2.7450000000000045
2025-09-01 12:51:48,128.42,43.62,-1.8850000000000193
2025-09-01 12:51:53,126.73,48.72,-3.575000000000003
2025-09-01 12:51:58,125.57,50.9,-4.735000000000014
2025-09-01 12:52:03,124.48,53.04,-5.825000000000003
2025-09-01 12:52:08,128.47,52.91,-1.835000000000008
2025-09-01 12:52:13,132.85,56.0,2.5449999999999875
2025-09-01 12:52:18,136.3,53.26,5.9950000000000045
2025-09-01 12:52:23,134.06,53.23,3.7549999999999955
2025-09-01 12:52:28,131.51,50.28,1.204999999999984
2025-09-01 12:52:33,129.08,48.14,-1.2249999999999943
2025-09-01 12:52:38,124.87,47.44,-5.435000000000002
2025-09-01 12:52:43,120.06,45.49,-10.245000000000005
2025-09-01 12:52:48,118.52,45.65,-11.78500000000001
2025-09-01 12:52:53,120.32,45.4,-9.985000000000014
2025-09-01 12:52:58,120.77,46.96,-9.53500000000001
2025-09-01 12:53:03,120.9,46.94,-9.405000000000001
2025-09-01 12:53:08,111.51,47.17,-18.795
2025-09-01 12:53:13,102.75,44.79,-27.555000000000007
2025-09-01 12:53:18,103.7,42.14,-26.605000000000004
2025-09-01 12:53:23,109.96,41.61,-20.345000000000013
2025-09-01 12:53:28,110.01,41.04,-20.295
2025-09-01 12:53:33,109.74,40.43,-20.565000000000012
2025-09-01 12:53:38,113.64,42.01,-16.665000000000006
2025-09-01 12:53:43,113.39,42.74,-16.915000000000006
2025-09-01 12:53:48,113.69,40.45,-16.61500000000001
2025-09-01 12:53:53,115.07,40.19,-15.235000000000014
2025-09-01 12:53:58,119.35,40.6,-10.955000000000013
2025-09-01 12:54:03,122.3,41.16,-8.00500000000001
2025-09-01 12:54:08,125.13,40.45,-5.175000000000011
2025-09-01 12:54:13,121.18,40.83,-9.125
2025-09-01 12:54:18,113.5,45.24,-16.805000000000007
2025-09-01 12:54:23,105.77,49.69,-24.53500000000001
2025-09-01 12:54:28,103.95,49.46,-26.355000000000004
2025-09-01 12:54:33,105.41,46.96,-24.89500000000001
2025-09-01 12:54:38,106.82,45.61,-23.485000000000014
