time_sec,azimuth,elevation,realaz
2025-09-01 12:51:54,24.75,48.02,-119.23500000000001
2025-09-01 12:51:59,22.95,49.26,-121.03500000000001
2025-09-01 12:52:04,22.12,51.58,-121.86500000000001
2025-09-01 12:52:09,25.78,50.53,-118.20500000000001
2025-09-01 12:52:14,30.87,54.55,-113.11500000000001
2025-09-01 12:52:19,32.7,52.22,-111.28500000000001
2025-09-01 12:52:24,31.4,52.03,-112.58500000000001
2025-09-01 12:52:29,28.57,47.24,-115.41500000000002
2025-09-01 12:52:34,26.45,46.49,-117.53500000000001
2025-09-01 12:52:39,23.77,46.1,-120.21500000000002
2025-09-01 12:52:44,17.24,44.49,-126.74500000000002
2025-09-01 12:52:49,16.14,44.67,-127.84500000000001
2025-09-01 12:52:54,18.73,44.78,-125.25500000000001
2025-09-01 12:52:59,19.11,45.02,-124.87500000000001
2025-09-01 12:53:04,18.46,45.92,-125.525
2025-09-01 12:53:09,9.09,46.13,-134.895
2025-09-01 12:53:14,2.55,43.19,-141.435
2025-09-01 12:53:19,0.81,40.97,-143.175
2025-09-01 12:53:24,3.12,40.48,-140.865
2025-09-01 12:53:29,8.08,39.91,-135.905
2025-09-01 12:53:34,7.28,39.91,-136.705
2025-09-01 12:53:39,11.28,40.65,-132.705
2025-09-01 12:53:44,11.77,41.13,-132.215
2025-09-01 12:53:49,11.76,39.53,-132.22500000000002
2025-09-01 12:53:54,13.5,39.1,-130.485
2025-09-01 12:53:59,17.38,39.1,-126.60500000000002
2025-09-01 12:54:04,20.03,39.1,-123.95500000000001
2025-09-01 12:54:09,22.55,39.11,-121.43500000000002
2025-09-01 12:54:14,18.38,39.7,-125.60500000000002
2025-09-01 12:54:19,11.04,44.38,-132.94500000000002
2025-09-01 12:54:24,4.71,46.82,-139.275
2025-09-01 12:54:29,3.23,46.95,-140.75500000000002
2025-09-01 12:54:34,3.84,45.98,-140.145
2025-09-01 12:54:39,4.56,45.65,-139.425
2025-09-01 12:54:44,8.29,41.88,-135.69500000000002
2025-09-01 12:54:49,9.61,39.98,-134.375
2025-09-01 12:54:54,10.66,38.78,-133.32500000000002
2025-09-01 12:54:59,15.0,36.13,-128.985
2025-09-01 12:55:04,16.05,36.13,-127.93500000000002
2025-09-01 12:55:09,15.91,37.33,-128.07500000000002
2025-09-01 12:55:14,15.71,37.97,-128.275
2025-09-01 12:55:19,14.96,37.45,-129.025
2025-09-01 12:55:24,14.75,36.1,-129.235
2025-09-01 12:55:29,19.46,36.0,-124.525
2025-09-01 12:55:34,21.66,37.87,-122.32500000000002
2025-09-01 12:55:39,19.11,40.72,-124.87500000000001
2025-09-01 12:55:44,17.55,44.04,-126.43500000000002
2025-09-01 12:55:49,15.16,45.63,-128.82500000000002
2025-09-01 12:55:54,17.85,46.2,-126.13500000000002
2025-09-01 12:55:59,19.39,45.94,-124.59500000000001
2025-09-01 12:56:04,20.03,45.78,-123.95500000000001
2025-09-01 12:56:09,17.92,47.5,-126.06500000000001
2025-09-01 12:56:14,12.97,46.51,-131.01500000000001
2025-09-01 12:56:19,13.12,45.66,-130.865
2025-09-01 12:56:24,15.57,49.73,-128.41500000000002
2025-09-01 12:56:29,11.6,52.26,-132.38500000000002
2025-09-01 12:56:34,11.72,51.24,-132.26500000000001
2025-09-01 12:56:39,15.55,45.66,-128.435
2025-09-01 12:56:44,18.23,43.1,-125.75500000000001
2025-09-01 12:56:49,19.38,41.29,-124.60500000000002
2025-09-01 12:56:54,19.07,41.93,-124.91500000000002
2025-09-01 12:56:59,20.79,42.97,-123.19500000000002
2025-09-01 12:57:04,20.44,39.9,-123.54500000000002
2025-09-01 12:57:09,21.07,38.62,-122.91500000000002
2025-09-01 12:57:14,20.05,41.67,-123.93500000000002
2025-09-01 12:57:19,20.85,44.91,-123.13500000000002
2025-09-01 12:57:24,15.25,46.87,-128.735
2025-09-01 12:57:29,9.35,44.38,-134.63500000000002
2025-09-01 12:57:34,12.45,47.36,-131.53500000000003
2025-09-01 12:57:39,13.59,48.08,-130.395
2025-09-01 12:57:44,10.19,48.03,-133.79500000000002
2025-09-01 12:57:49,9.9,47.43,-134.085
2025-09-01 12:57:54,9.7,46.06,-134.28500000000003
2025-09-01 12:57:59,9.71,44.86,-134.275
2025-09-01 12:58:04,9.87,44.66,-134.115
2025-09-01 12:58:09,11.3,46.51,-132.685
2025-09-01 12:58:14,15.43,47.23,-128.555
2025-09-01 12:58:19,18.15,44.9,-125.83500000000001
